"日期","收盘","开盘","高","低","交易量","涨跌幅"
"2007-7-30","13,358.31","13,266.21","13,397.73","13,219.14","295.45M","0.70%"
"2007-7-29","13,265.47","13,265.47","13,265.47","13,265.47","","0.00%"
"2007-7-28","13,265.47","13,265.47","13,265.47","13,265.47","","0.00%"
"2007-7-27","13,265.47","13,472.68","13,520.80","13,265.47","337.12M","-1.54%"
"2007-7-26","13,473.57","13,783.12","13,783.45","13,335.30","426.88M","-2.26%"
"2007-7-25","13,785.07","13,718.25","13,822.22","13,674.84","266.86M","0.50%"
"2007-7-24","13,716.95","13,940.90","13,940.99","13,701.59","296.99M","-1.62%"
"2007-7-23","13,943.42","13,851.73","13,973.99","13,851.73","237.45M","0.67%"
"2007-7-22","13,851.08","13,851.08","13,851.08","13,851.08","","0.00%"
"2007-7-21","13,851.08","13,851.08","13,851.08","13,851.08","","0.00%"
"2007-7-20","13,851.08","14,000.73","14,009.27","13,797.67","377.65M","-1.07%"
"2007-7-19","14,000.41","13,918.79","14,015.85","13,918.79","265.39M","0.59%"
"2007-7-18","13,918.22","13,955.05","13,965.94","13,823.60","324.40M","-0.38%"
"2007-7-17","13,971.55","13,951.96","14,021.95","13,942.85","266.02M","0.15%"
"2007-7-16","13,950.98","13,907.09","13,989.11","13,894.98","209.07M","0.31%"
"2007-7-15","13,907.25","13,907.25","13,907.25","13,907.25","","0.00%"
"2007-7-14","13,907.25","13,907.25","13,907.25","13,907.25","","0.00%"
"2007-7-13","13,907.25","13,859.86","13,932.29","13,845.88","223.82M","0.33%"
"2007-7-12","13,861.73","13,579.33","13,869.94","13,579.17","300.52M","2.09%"
"2007-7-11","13,577.87","13,500.40","13,590.95","13,474.79","224.41M","0.56%"
"2007-7-10","13,501.70","13,648.59","13,649.24","13,496.17","274.42M","-1.09%"
"2007-7-9","13,649.97","13,612.66","13,670.46","13,609.00","192.84M","0.28%"
"2007-7-8","13,611.68","13,611.68","13,611.68","13,611.68","","0.00%"
"2007-7-7","13,611.68","13,611.68","13,611.68","13,611.68","","0.00%"
"2007-7-6","13,611.68","13,559.01","13,633.63","13,537.95","176.04M","0.34%"
"2007-7-5","13,565.84","13,576.24","13,580.06","13,513.49","188.84M","-0.08%"
"2007-7-4","13,577.30","13,577.30","13,577.30","13,577.30","","0.00%"
"2007-7-3","13,577.30","13,531.53","13,591.69","13,531.53","111.58M","0.31%"
"2007-7-2","13,535.43","13,409.60","13,537.87","13,409.52","196.41M","0.95%"
"2007-7-1","13,408.62","13,408.62","13,408.62","13,408.62","","0.00%"
"2007-6-30","13,408.62","13,408.62","13,408.62","13,408.62","","0.00%"
"2007-6-29","13,408.62","13,422.61","13,524.54","13,314.00","262.11M","-0.10%"
"2007-6-28","13,422.28","13,427.48","13,498.29","13,389.28","207.13M","-0.04%"
"2007-6-27","13,427.73","13,336.93","13,433.01","13,259.86","246.02M","0.68%"
"2007-6-26","13,337.66","13,352.37","13,452.52","13,308.72","240.95M","-0.11%"
"2007-6-25","13,352.05","13,360.09","13,488.77","13,299.78","251.72M","-0.06%"
"2007-6-24","13,360.26","13,360.26","13,360.26","13,360.26","","0.00%"
"2007-6-23","13,360.26","13,360.26","13,360.26","13,360.26","","0.00%"
"2007-6-22","13,360.26","13,545.03","13,545.11","13,359.69","380.87M","-1.37%"
"2007-6-21","13,545.84","13,486.66","13,564.21","13,398.87","241.17M","0.42%"
"2007-6-20","13,489.42","13,636.56","13,674.36","13,483.25","274.67M","-1.07%"
"2007-6-19","13,635.42","13,611.68","13,652.17","13,577.22","233.72M","0.16%"
"2007-6-18","13,612.98","13,639.00","13,667.94","13,608.76","174.38M","-0.19%"
"2007-6-17","13,639.48","13,639.48","13,639.48","13,639.48","","0.00%"
"2007-6-16","13,639.48","13,639.48","13,639.48","13,639.48","","0.00%"
"2007-6-15","13,639.48","13,556.65","13,688.66","13,556.49","425.08M","0.63%"
"2007-6-14","13,553.72","13,482.43","13,581.61","13,479.35","228.68M","0.53%"
"2007-6-13","13,482.35","13,287.62","13,485.12","13,287.62","253.05M","1.41%"
"2007-6-12","13,295.01","13,424.39","13,449.50","13,294.61","233.42M","-0.97%"
"2007-6-11","13,424.96","13,423.74","13,478.11","13,381.64","180.25M","0.00%"
"2007-6-10","13,424.39","13,424.39","13,424.39","13,424.39","","0.00%"
"2007-6-9","13,424.39","13,424.39","13,424.39","13,424.39","","0.00%"
"2007-6-8","13,424.39","13,267.14","13,431.22","13,251.53","242.00M","1.19%"
"2007-6-7","13,266.73","13,463.48","13,480.22","13,259.82","298.88M","-1.48%"
"2007-6-6","13,465.67","13,590.66","13,591.07","13,437.31","236.83M","-0.95%"
"2007-6-5","13,595.46","13,673.19","13,673.51","13,551.00","223.04M","-0.59%"
"2007-6-4","13,676.32","13,667.21","13,690.38","13,618.78","177.83M","0.06%"
"2007-6-3","13,668.11","13,668.11","13,668.11","13,668.11","","0.00%"
"2007-6-2","13,668.11","13,668.11","13,668.11","13,668.11","","0.00%"
"2007-6-1","13,668.11","13,628.69","13,692.00","13,624.39","212.78M","0.30%"
